,Player,Hall_of_Fame,Awards,All_Star,Championships,All_Nbas
2928,Alan Anderson,FALSE,0,0,0,0
2929,Martynas Andriuskevicius,FALSE,0,0,0,0
2930,Earl Barron,FALSE,0,0,0,0
2931,Eddie Basden,FALSE,0,0,0,0
2932,Brandon Bass,FALSE,0,0,0,0
2933,Esteban Batista,FALSE,0,0,0,0
2934,Andray Blatche,FALSE,0,0,0,0
2935,Andrew Bogut,FALSE,0,0,1,1
2936,Kevin Burleson,FALSE,0,0,0,0
2937,Andrew Bynum,FALSE,0,1,1,1
2938,Will Bynum,FALSE,0,0,0,0
2939,Jose Calderon,FALSE,0,0,0,0
2940,Travis Diener,FALSE,0,0,0,0
2941,Ike Diogu,FALSE,0,0,0,0
2942,Monta Ellis,FALSE,1,0,0,0
2943,Daniel Ewing,FALSE,0,0,0,0
2944,Noel Felix,FALSE,0,0,0,0
2945,Raymond Felton,FALSE,0,0,0,1
2946,Gerald Fitch,FALSE,0,0,0,0
2947,Sharrod Ford,FALSE,0,0,0,0
2948,Channing Frye,FALSE,0,0,1,1
2949,Deng Gai,FALSE,0,0,0,0
2950,Francisco Garcia,FALSE,0,0,0,0
2951,Ryan Gomes,FALSE,0,0,0,1
2952,Joey Graham,FALSE,0,0,0,0
2953,Stephen Graham,FALSE,0,0,0,0
2954,Danny Granger,FALSE,1,1,0,1
2955,Devin Green,FALSE,0,0,0,0
2956,Gerald Green,FALSE,0,0,0,0
2957,Orien Greene,FALSE,0,0,0,0
2958,Anthony Grundy,FALSE,0,0,0,0
2959,Chuck Hayes,FALSE,0,0,0,0
2960,Luther Head,FALSE,0,0,0,1
2961,Julius Hodge,FALSE,0,0,0,0
2962,Randy Holcomb,FALSE,0,0,0,0
2963,Jarrett Jack,FALSE,0,0,0,0
2964,Sarunas Jasikevicius,FALSE,0,0,0,0
2965,Amir Johnson,FALSE,1,0,0,0
2966,Dwayne Jones,FALSE,0,0,0,0
2967,Linas Kleiza,FALSE,0,0,0,0
2968,Yaroslav Korolev,FALSE,0,0,0,0
2969,David Lee,FALSE,0,1,1,1
2970,David Lee,FALSE,0,1,1,1
2971,Arvydas Macijauskas,FALSE,0,0,0,0
2972,Rawle Marshall,FALSE,0,0,0,0
2973,Jason Maxiell,FALSE,0,0,0,0
2974,Sean May,FALSE,0,0,0,0
2975,Rashad McCants,FALSE,0,0,0,0
2976,Aaron Miles,FALSE,0,0,0,0
2977,C.J. Miles,FALSE,0,0,0,0
2978,Sergei Monia,FALSE,0,0,0,0
2979,Boniface N'Dong,FALSE,0,0,0,0
2980,Fabricio Oberto,FALSE,0,0,1,0
2981,Andre Owens,FALSE,0,0,0,0
2982,Chris Paul,TRUE,1,1,0,1
2983,Johan Petro,FALSE,0,0,0,0
2984,Josh Powell,FALSE,0,0,2,0
2985,Ronnie Price,FALSE,0,0,0,0
2986,Shavlik Randolph,FALSE,0,0,0,0
2987,Anthony Roberson,FALSE,0,0,0,0
2988,Lawrence Roberts,FALSE,0,0,0,0
2989,Nate Robinson,FALSE,0,0,0,0
2990,Melvin Sanders,FALSE,0,0,0,0
2991,Alex Scales,FALSE,0,0,0,0
2992,Luke Schenscher,FALSE,0,0,0,0
2993,Wayne Simien,FALSE,0,0,1,0
2994,James Singleton,FALSE,0,0,0,0
2995,Salim Stoudamire,FALSE,0,0,0,0
2996,Chris Taft,FALSE,0,0,0,0
2997,Donell Taylor,FALSE,0,0,0,0
2998,Dijon Thompson,FALSE,0,0,0,0
2999,Ronny Turiaf,FALSE,0,0,1,0
3000,Charlie Villanueva,FALSE,0,0,0,1
3001,Von Wafer,FALSE,0,0,0,0
3002,Matt Walsh,FALSE,0,0,0,0
3003,Hakim Warrick,FALSE,0,0,0,0
3004,Martell Webster,FALSE,0,0,0,0
3005,Robert Whaley,FALSE,0,0,0,0
3006,Deron Williams,FALSE,0,1,0,1
3007,Lou Williams,FALSE,1,0,0,0
3008,Marvin Williams,FALSE,0,0,0,1
3009,Antoine Wright,FALSE,0,0,0,0
3010,Bracey Wright,FALSE,0,0,0,0
3011,Derrick Zimmerman,FALSE,0,0,0,0
3012,Hassan Adams,FALSE,0,0,0,0
3013,Maurice Ager,FALSE,0,0,0,0
3014,LaMarcus Aldridge,FALSE,0,1,0,1
3015,Lou Amundson,FALSE,0,0,0,0
3016,Hilton Armstrong,FALSE,0,0,0,0
3017,James Augustine,FALSE,0,0,0,0
3018,Kelenna Azubuike,FALSE,0,0,0,0
3019,Renaldo Balkman,FALSE,0,0,0,0
3020,J.J. Barea,FALSE,1,0,1,0
3021,Andrea Bargnani,FALSE,0,0,0,1
3022,Will Blalock,FALSE,0,0,0,0
3023,Josh Boone,FALSE,0,0,0,0
3024,Cedric Bozeman,FALSE,0,0,0,0
3025,Ronnie Brewer,FALSE,0,0,0,0
3026,Andre Brown,FALSE,0,0,0,0
3027,Shannon Brown,FALSE,0,0,1,0
3028,Rodney Carney,FALSE,0,0,0,0
3029,Mardy Collins,FALSE,0,0,0,0
3030,Will Conroy,FALSE,0,0,0,0
3031,Paul Davis,TRUE,1,1,0,1
3032,Yakhouba Diawara,FALSE,0,0,0,0
3033,Quincy Douby,FALSE,0,0,0,0
3034,Jordan Farmar,FALSE,0,0,1,0
3035,Desmon Farmer,FALSE,0,0,0,0
3036,Randy Foye,FALSE,0,0,0,1
3037,Jorge Garbajosa,FALSE,0,0,0,1
3038,Rudy Gay,FALSE,0,0,0,1
3039,Mickael Gelabale,FALSE,0,0,0,0
3040,Daniel Gibson,FALSE,0,0,0,0
3041,Andreas Glyniadakis,FALSE,0,0,0,0
3042,Lynn Greer,FALSE,0,0,0,0
3043,Mike Hall,FALSE,0,0,0,0
3044,Walter Herrmann,FALSE,0,0,0,1
3045,Robert Hite,FALSE,0,0,0,0
3046,Ryan Hollins,FALSE,0,0,0,0
3047,Mile Ilic,FALSE,0,0,0,0
3048,Ersan Ilyasova,FALSE,0,0,0,0
3049,Alexander Johnson,FALSE,0,0,0,0
3050,Solomon Jones,FALSE,0,0,0,0
3051,Tarence Kinsey,FALSE,0,0,0,0
3052,James Lang,FALSE,0,0,0,0
3053,Kyle Lowry,FALSE,0,1,1,1
3054,Renaldo Major,FALSE,0,0,0,0
3055,Damir Markota,FALSE,0,0,0,0
3056,Chris McCray,FALSE,0,0,0,0
3057,Ivan McFarlin,FALSE,0,0,0,0
3058,Pops Mensah-Bonsu,FALSE,0,0,0,0
3059,Paul Millsap,FALSE,0,1,0,1
3060,Randolph Morris,FALSE,0,0,0,0
3061,Adam Morrison,FALSE,0,0,1,1
3062,David Noel,FALSE,0,0,0,0
3063,Steve Novak,FALSE,0,0,0,0
3064,Patrick O'Bryant,FALSE,0,0,0,0
3065,Kevinn Pinkney,FALSE,0,0,0,0
3066,Leon Powe,FALSE,0,0,1,0
3067,Roger Powell,FALSE,0,0,0,0
3068,Chris Quinn,FALSE,0,0,0,0
3069,Allan Ray,FALSE,0,0,0,0
3070,Jeremy Richardson,FALSE,0,0,0,0
3071,Sergio Rodriguez,FALSE,0,0,0,0
3072,Rajon Rondo,FALSE,0,1,1,1
3073,Brandon Roy,FALSE,1,1,0,1
3074,Thabo Sefolosha,FALSE,0,0,0,1
3075,Mouhamed Sene,FALSE,0,0,0,0
3076,Cedric Simmons,FALSE,0,0,0,0
3077,Uros Slokar,FALSE,0,0,0,0
3078,Craig Smith,FALSE,0,0,0,1
3079,Steven Smith,FALSE,1,1,1,1
3080,Vassilis Spanoulis,FALSE,0,0,0,0
3081,Tyrus Thomas,FALSE,0,0,0,1
3082,P.J. Tucker,FALSE,0,0,1,0
3083,Marcus Vinicius,FALSE,0,0,0,0
3084,James White,FALSE,0,0,1,0
3085,Justin Williams,FALSE,0,0,0,0
3086,Marcus Williams,FALSE,0,0,0,1
3087,Marcus Williams,FALSE,0,0,0,1
3088,Shawne Williams,FALSE,0,0,0,0
3089,Shelden Williams,FALSE,0,0,0,0
3090,Arron Afflalo,FALSE,0,0,0,0
3091,Blake Ahearn,FALSE,0,0,0,0
3092,Lance Allred,FALSE,0,0,0,0
3093,Morris Almond,FALSE,0,0,0,0
3094,Joel Anthony,FALSE,0,0,0,0
3095,Marco Belinelli,FALSE,0,0,1,0
3096,Corey Brewer,FALSE,0,0,1,0
3097,Aaron Brooks,FALSE,1,0,0,0
3098,Wilson Chandler,FALSE,0,0,0,0
3099,Mike Conley,FALSE,1,1,0,1
3100,Daequan Cook,FALSE,0,0,0,0
3101,Javaris Crittenton,FALSE,0,0,0,0
3102,Jermareo Davidson,FALSE,0,0,0,0
3103,Glen Davis,FALSE,0,0,1,0
3104,Guillermo Diaz,FALSE,0,0,0,0
3105,Jared Dudley,FALSE,0,0,1,0
3106,Kevin Durant,FALSE,1,1,1,1
3107,Nick Fazekas,FALSE,0,0,0,0
3108,Kyrylo Fesenko,FALSE,0,0,0,0
3109,Thomas Gardner,FALSE,0,0,0,0
3110,Marcin Gortat,FALSE,0,0,0,0
3111,Aaron Gray,FALSE,0,0,0,0
3112,Jeff Green,FALSE,0,0,1,1
3113,Taurean Green,FALSE,0,0,0,0
3114,Mike Harris,FALSE,0,0,0,0
3115,Spencer Hawes,FALSE,0,0,0,0
3116,Al Horford,FALSE,0,1,0,1
3117,Yi Jianlian,FALSE,0,0,0,0
3118,Coby Karl,FALSE,0,0,0,0
3119,Carl Landry,FALSE,0,0,0,1
3120,Keith Langford,FALSE,0,0,0,0
3121,Stephane Lasme,FALSE,0,0,0,0
3122,Acie Law,FALSE,0,0,0,0
3123,Ian Mahinmi,FALSE,0,0,1,0
3124,Dominic McGuire,FALSE,0,0,0,0
3125,Josh McRoberts,FALSE,0,0,0,0
3126,Jamario Moon,FALSE,0,0,0,1
3127,Demetris Nichols,FALSE,0,0,0,0
3128,Joakim Noah,FALSE,1,1,0,1
3129,Oleksiy Pecherov,FALSE,0,0,0,0
3130,Kosta Perovic,FALSE,0,0,0,0
3131,Kasib Powell,FALSE,0,0,0,0
3132,Gabe Pruitt,FALSE,0,0,1,0
3133,Chris Richard,FALSE,0,0,0,0
3134,Cheikh Samb,FALSE,0,0,0,0
3135,Luis Scola,FALSE,0,0,0,1
3136,Ramon Sessions,FALSE,0,0,0,0
3137,Courtney Sims,FALSE,0,0,0,0
3138,Jason Smith,FALSE,0,0,0,0
3139,D.J. Strawberry,FALSE,0,0,0,0
3140,Rodney Stuckey,FALSE,0,0,0,1
3141,Al Thornton,FALSE,0,0,0,1
3142,Alando Tucker,FALSE,0,0,0,0
3143,Darius Washington,FALSE,0,0,0,0
3144,Darryl Watkins,FALSE,0,0,0,0
3145,C.J. Watson,FALSE,0,0,0,0
3146,Mario West,FALSE,0,0,0,0
3147,Sean Williams,FALSE,0,0,0,0
3148,Brandan Wright,FALSE,0,0,0,0
3149,Julian Wright,FALSE,0,0,0,0
3150,Nick Young,FALSE,0,0,1,0
3151,Thaddeus Young,FALSE,1,0,0,1
3152,Alexis Ajinca,FALSE,0,0,0,0
3153,Joe Alexander,FALSE,0,0,0,0
3154,Ryan Anderson,FALSE,1,0,0,0
3155,Darrell Arthur,FALSE,0,0,0,0
3156,D.J. Augustin,FALSE,0,0,0,1
3157,Nicolas Batum,FALSE,0,0,0,0
3158,Jerryd Bayless,FALSE,0,0,0,0
3159,Michael Beasley,FALSE,0,0,0,1
3160,Bobby Brown,FALSE,0,0,0,0
3161,Mario Chalmers,FALSE,0,0,1,1
3162,Joe Crawford,FALSE,0,0,0,0
3163,Joey Dorsey,FALSE,0,0,0,0
3164,Chris Douglas-Roberts,FALSE,0,0,0,0
3165,Goran Dragic,FALSE,1,1,0,1
3166,Rudy Fernandez,FALSE,0,0,0,1
3167,Danilo Gallinari,FALSE,0,0,0,0
3168,Marc Gasol,FALSE,1,1,1,1
3169,J.R. Giddens,FALSE,0,0,0,0
3170,Eric Gordon,FALSE,1,0,0,1
3171,Donte Greene,FALSE,0,0,0,0
3172,Hamed Haddadi,FALSE,0,0,0,0
3173,Malik Hairston,FALSE,0,0,0,0
3174,Roy Hibbert,FALSE,0,1,0,1
3175,J.J. Hickson,FALSE,0,0,0,0
3176,George Hill,FALSE,0,0,0,0
3177,Steven Hill,FALSE,0,0,0,0
3178,Othello Hunter,FALSE,0,0,0,0
3179,Darnell Jackson,FALSE,0,0,0,0
3180,Nathan Jawai,FALSE,0,0,0,0
3181,Dontell Jefferson,FALSE,0,0,0,0
3182,Trey Johnson,FALSE,0,0,0,0
3183,DeAndre Jordan,FALSE,0,1,1,1
3184,Kosta Koufos,FALSE,0,0,0,0
3185,Rob Kurz,FALSE,0,0,0,0
3186,Courtney Lee,FALSE,0,0,0,0
3187,Brook Lopez,FALSE,0,1,1,1
3188,Robin Lopez,FALSE,0,0,0,0
3189,Kevin Love,FALSE,1,1,1,1
3190,Cartier Martin,FALSE,0,0,0,0
3191,O.J. Mayo,FALSE,0,0,0,1
3192,JaVale McGee,FALSE,0,0,1,0
3193,Anthony Morrow,FALSE,0,0,0,0
3194,DeMarcus Nelson,FALSE,0,0,0,0
3195,Greg Oden,FALSE,0,0,0,0
3196,Anthony Randolph,FALSE,0,0,0,0
3197,Derrick Rose,FALSE,1,1,0,1
3198,Brandon Rush,FALSE,0,0,1,0
3199,Walter Sharpe,FALSE,0,0,0,0
3200,Sean Singletary,FALSE,0,0,0,0
3201,Marreese Speights,FALSE,0,0,1,0
3202,Mike Taylor,FALSE,0,0,0,0
3203,Jason Thompson,FALSE,0,0,0,0
3204,Anthony Tolliver,FALSE,0,0,0,0
3205,Roko Ukic,FALSE,0,0,0,0
3206,Henry Walker,FALSE,0,0,0,0
3207,Kyle Weaver,FALSE,0,0,0,0
3208,Sonny Weems,FALSE,0,0,0,0
3209,Russell Westbrook,FALSE,1,1,0,1
3210,D.J. White,FALSE,0,0,0,0
3211,Jawad Williams,FALSE,0,0,0,0
3212,Sun Yue,FALSE,0,0,1,0
3213,David Andersen,FALSE,0,0,0,0
3214,Antonio Anderson,FALSE,0,0,0,0
3215,Jeff Ayres,FALSE,0,0,1,0
3216,Rodrigue Beaubois,FALSE,0,0,1,0
3217,DeJuan Blair,FALSE,0,0,0,1
3218,Jon Brockman,FALSE,0,0,0,0
3219,Derrick Brown,FALSE,0,0,0,0
3220,Chase Budinger,FALSE,0,0,0,0
3221,DeMarre Carroll,FALSE,0,0,0,0
3222,Omri Casspi,FALSE,0,0,0,0
3223,Earl Clark,FALSE,0,0,0,0
3224,Darren Collison,FALSE,0,0,0,1
3225,Dante Cunningham,FALSE,0,0,0,0
3226,JamesOn Curry,FALSE,0,0,0,0
3227,Stephen Curry,FALSE,1,1,1,1
3228,Austin Daye,FALSE,0,0,1,0
3229,DeMar DeRozan,FALSE,0,1,0,1
3230,Toney Douglas,FALSE,0,0,0,0
3231,Wayne Ellington,FALSE,1,0,0,0
3232,Tyreke Evans,FALSE,1,0,0,1
3233,Jonny Flynn,FALSE,0,0,0,1
3234,Sundiata Gaines,FALSE,0,0,0,0
3235,Alonzo Gee,FALSE,0,0,0,0
3236,Taj Gibson,FALSE,0,0,0,1
3237,Trey Gilder,FALSE,0,0,0,0
3238,Danny Green,FALSE,0,0,1,1
3239,Taylor Griffin,FALSE,0,0,0,0
3240,Tyler Hansbrough,FALSE,0,0,0,0
3241,James Harden,FALSE,1,1,0,1
3242,Jordan Hill,FALSE,0,0,0,0
3243,Jrue Holiday,FALSE,1,1,1,1
3244,Lester Hudson,FALSE,0,0,0,0
3245,Chris Hunter,FALSE,0,0,0,0
3246,Serge Ibaka,FALSE,0,0,1,1
3247,Cedric Jackson,FALSE,0,0,0,0
3248,Othyus Jeffers,FALSE,0,0,0,0
3249,Brandon Jennings,FALSE,0,0,0,1
3250,Jonas Jerebko,FALSE,0,0,0,1
3251,James Johnson,FALSE,0,1,1,0
3252,Oliver Lafayette,FALSE,0,0,0,0
3253,Marcus Landry,FALSE,0,0,0,0
3254,Ty Lawson,FALSE,0,0,0,0
3255,Wesley Matthews,FALSE,0,0,0,0
3256,Eric Maynor,FALSE,0,0,0,0
3257,Jodie Meeks,FALSE,0,0,1,0
3258,Patty Mills,FALSE,1,0,1,0
3259,Byron Mullens,FALSE,0,0,0,0
3260,A.J. Price,FALSE,0,0,0,0
3261,DaJuan Summers,FALSE,0,0,0,0
3262,Jermaine Taylor,FALSE,0,0,0,0
3263,Jeff Teague,FALSE,0,1,1,0
3264,Garrett Temple,FALSE,0,0,0,0
3265,Hasheem Thabeet,FALSE,0,0,0,0
3266,Marcus Thornton,FALSE,0,0,0,1
3267,Terrence Williams,FALSE,0,0,0,0
3268,Sam Young,FALSE,0,0,0,0
3269,Jeff Adrien,FALSE,0,0,0,0
3270,Solomon Alabi,FALSE,0,0,0,0
3271,Cole Aldrich,FALSE,0,0,0,0
3272,Al-Farouq Aminu,FALSE,0,0,0,0
3273,James Anderson,FALSE,1,0,0,0
3274,Omer Asik,FALSE,0,0,0,0
3275,Luke Babbitt,FALSE,0,0,0,0
3276,Eric Bledsoe,FALSE,0,0,0,1
3277,Trevor Booker,FALSE,0,0,0,0
3278,Craig Brackins,FALSE,0,0,0,0
3279,Avery Bradley,FALSE,0,0,0,1
3280,Derrick Caracter,FALSE,0,0,0,0
3281,Sherron Collins,FALSE,0,0,0,0
3282,Marcus Cousin,FALSE,0,0,0,0
3283,DeMarcus Cousins,FALSE,0,1,0,1
3284,Jordan Crawford,FALSE,0,0,0,0
3285,Ed Davis,FALSE,0,0,0,0
3286,Zabian Dowdell,FALSE,0,0,0,0
3287,Devin Ebanks,FALSE,0,0,0,0
3288,Semih Erden,FALSE,0,0,0,0
3289,Jeremy Evans,FALSE,0,0,0,0
3290,Patrick Ewing,TRUE,1,1,0,1
3291,Patrick Ewing,TRUE,1,1,0,1
3292,Christian Eyenga,FALSE,0,0,0,0
3293,Derrick Favors,FALSE,0,0,0,1
3294,Landry Fields,FALSE,0,0,0,1
3295,Gary Forbes,FALSE,0,0,0,0
3296,Paul George,FALSE,1,1,0,1
3297,Blake Griffin,FALSE,1,1,0,1
3298,Luke Harangody,FALSE,0,0,0,0
3299,Manny Harris,FALSE,0,0,0,0
3300,Gordon Hayward,FALSE,0,1,0,0
3301,Lazar Hayward,FALSE,0,0,0,0
3302,Xavier Henry,FALSE,0,0,0,0
3303,Damion James,FALSE,0,0,1,0
3304,Eugene Jeter,FALSE,0,0,0,0
3305,Armon Johnson,FALSE,0,0,0,0
3306,Chris Johnson,FALSE,0,0,0,0
3307,Chris Johnson,FALSE,0,0,0,0
3308,Wesley Johnson,FALSE,0,0,0,1
3309,Dominique Jones,FALSE,0,0,1,0
3310,Gani Lawal,FALSE,0,0,0,0
3311,Jeremy Lin,FALSE,0,0,1,0
3312,Greg Monroe,FALSE,0,0,0,1
3313,Timofey Mozgov,FALSE,0,0,1,0
3314,Hamady N'Diaye,FALSE,0,0,0,0
3315,Gary Neal,FALSE,0,0,0,1
3316,Larry Owens,FALSE,0,0,0,0
3317,Patrick Patterson,FALSE,0,0,0,0
3318,Nikola Pekovic,FALSE,0,0,0,0
3319,Dexter Pittman,FALSE,0,0,1,0
3320,Quincy Pondexter,FALSE,0,0,0,0
3321,Andy Rautins,FALSE,0,0,0,0
3322,Samardo Samuels,FALSE,0,0,0,0
3323,Larry Sanders,FALSE,0,0,0,0
3324,Kevin Seraphin,FALSE,0,0,0,0
3325,Mustafa Shakur,FALSE,0,0,0,0
3326,Garret Siler,FALSE,0,0,0,0
3327,Ish Smith,FALSE,0,0,1,0
3328,Tiago Splitter,FALSE,0,0,1,0
3329,Lance Stephenson,FALSE,0,0,0,0
3330,Pape Sy,FALSE,0,0,0,0
3331,Evan Turner,FALSE,0,0,0,0
3332,Ekpe Udoh,FALSE,0,0,0,0
3333,Ben Uzoh,FALSE,0,0,0,0
3334,Greivis Vasquez,FALSE,0,0,0,0
3335,John Wall,FALSE,0,0,0,0
3336,Willie Warren,FALSE,0,0,0,0
3337,Hassan Whiteside,FALSE,0,0,0,1
3338,Lavoy Allen,FALSE,0,0,0,0
3339,Gustavo Ayon,FALSE,0,0,0,0
3340,Keith Benson,FALSE,0,0,0,0
3341,Bismack Biyombo,FALSE,0,0,0,0
3342,MarShon Brooks,FALSE,0,0,0,1
3343,Alec Burks,FALSE,0,0,0,0
3344,Jimmy Butler,FALSE,1,1,0,1
3345,Derrick Byars,FALSE,0,0,0,0
3346,Norris Cole,FALSE,0,0,1,0
3347,Eric Dawson,FALSE,0,0,0,0
3348,Justin Dentmon,FALSE,0,0,0,0
3349,Jerome Dyson,FALSE,0,0,0,0
3350,Kenneth Faried,FALSE,1,0,0,1
3351,Jeff Foote,FALSE,0,0,0,0
3352,Courtney Fortson,FALSE,0,0,0,0
3353,Jimmer Fredette,FALSE,0,0,0,0
3354,Mickell Gladness,FALSE,0,0,0,0
3355,Andrew Goudelock,FALSE,0,0,0,0
3356,Jordan Hamilton,FALSE,0,0,0,0
3357,Justin Harper,FALSE,0,0,0,0
3358,Josh Harrellson,FALSE,0,0,0,0
3359,Terrel Harris,FALSE,0,0,1,0
3360,Tobias Harris,FALSE,0,0,0,0
3361,Cory Higgins,FALSE,0,0,0,0
3362,Darington Hobson,FALSE,0,0,0,0
3363,Tyler Honeycutt,FALSE,0,0,0,0
3364,Dennis Horner,FALSE,0,0,0,0
3365,Kyrie Irving,FALSE,1,1,1,1
3366,Reggie Jackson,FALSE,0,0,1,0
3367,Charles Jenkins,FALSE,0,0,0,0
3368,Carldell Johnson,FALSE,0,0,0,0
3369,Ivan Johnson,FALSE,0,0,0,0
3370,JaJuan Johnson,FALSE,0,0,0,0
3371,Jerome Jordan,FALSE,0,0,0,0
3372,Cory Joseph,FALSE,0,0,1,0
3373,D.J. Kennedy,FALSE,0,0,0,0
3374,Brandon Knight,FALSE,0,0,0,1
3375,Malcolm Lee,FALSE,0,0,0,0
3376,Kawhi Leonard,FALSE,1,1,1,1
3377,Travis Leslie,FALSE,0,0,0,0
3378,Jon Leuer,FALSE,0,0,0,0
3379,DeAndre Liggins,FALSE,0,0,0,0
3380,Shelvin Mack,FALSE,0,0,0,0
3381,Vernon Macklin,FALSE,0,0,0,0
3382,E'Twaun Moore,FALSE,0,0,0,0
3383,Darius Morris,FALSE,0,0,0,0
3384,Marcus Morris,FALSE,0,0,0,0
3385,Markieff Morris,FALSE,0,0,1,0
3386,Daniel Orton,FALSE,0,0,0,0
3387,Jeremy Pargo,FALSE,0,0,0,0
3388,Chandler Parsons,FALSE,0,0,0,1
3389,Ryan Reid,FALSE,0,0,0,0
3390,Ricky Rubio,FALSE,0,0,0,1
3391,Josh Selby,FALSE,0,0,0,0
3392,Iman Shumpert,FALSE,0,0,1,1
3393,Xavier Silas,FALSE,0,0,0,0
3394,Chris Singleton,FALSE,0,0,0,0
3395,Donald Sloan,FALSE,0,0,0,0
3396,Jerry Smith,FALSE,0,0,0,0
3397,Nolan Smith,FALSE,0,0,0,0
3398,Greg Stiemsma,FALSE,0,0,0,0
3399,Julyan Stone,FALSE,0,0,0,0
3400,Isaiah Thomas,FALSE,0,1,0,1
3401,Lance Thomas,FALSE,0,0,0,0
3402,Malcolm Thomas,FALSE,0,0,0,0
3403,Trey Thompkins,FALSE,0,0,0,0
3404,Klay Thompson,FALSE,0,1,1,1
3405,Mychel Thompson,FALSE,0,0,0,0
3406,Tristan Thompson,FALSE,0,0,1,1
3407,Jeremy Tyler,FALSE,0,0,0,0
3408,Edwin Ubiles,FALSE,0,0,0,0
3409,Jan Vesely,FALSE,0,0,0,0
3410,Nikola Vucevic,FALSE,0,1,0,0
3411,Kemba Walker,FALSE,1,1,0,1
3412,Derrick Williams,FALSE,0,0,0,1
3413,Elliot Williams,FALSE,0,0,0,0
3414,Jordan Williams,FALSE,0,0,0,0
3415,Chris Wright,FALSE,0,0,0,0
3416,Chris Wright,FALSE,0,0,0,0
3417,Quincy Acy,FALSE,0,0,0,0
3418,Josh Akognon,FALSE,0,0,0,0
3419,Harrison Barnes,FALSE,0,0,1,1
3420,Will Barton,FALSE,0,0,0,0
3421,Aron Baynes,FALSE,0,0,1,0
3422,Kent Bazemore,FALSE,0,0,0,0
3423,Bradley Beal,FALSE,0,1,0,1
3424,Patrick Beverley,FALSE,1,0,0,1
3425,Victor Claver,FALSE,0,0,0,0
3426,Chris Copeland,FALSE,0,0,0,0
3427,Jae Crowder,FALSE,0,0,0,0
3428,Jared Cunningham,FALSE,0,0,0,0
3429,Anthony Davis,FALSE,1,1,1,1
3430,Andre Drummond,FALSE,0,1,0,1
3431,Kim English,FALSE,0,0,0,0
3432,Festus Ezeli,FALSE,0,0,1,0
3433,Evan Fournier,FALSE,0,0,0,0
3434,Joel Freeland,FALSE,0,0,0,0
3435,Diante Garrett,FALSE,0,0,0,0
3436,Draymond Green,FALSE,1,1,1,1
3437,Ben Hansbrough,FALSE,0,0,0,0
3438,Maurice Harkless,FALSE,0,0,0,0
3439,John Henson,FALSE,0,0,0,0
3440,Justin Holiday,FALSE,0,0,1,0
3441,Bernard James,FALSE,0,0,0,0
3442,John Jenkins,FALSE,0,0,0,0
3443,Orlando Johnson,FALSE,0,0,0,0
3444,Darius Johnson-Odom,FALSE,0,0,0,0
3445,DeQuan Jones,FALSE,0,0,0,0
3446,Kevin Jones,FALSE,0,0,0,0
3447,Perry Jones,FALSE,0,0,0,0
3448,Terrence Jones,FALSE,0,0,0,0
3449,Kris Joseph,FALSE,0,0,0,0
3450,Michael Kidd-Gilchrist,FALSE,0,0,0,1
3451,Viacheslav Kravtsov,FALSE,0,0,0,0
3452,Doron Lamb,FALSE,0,0,0,0
3453,Jeremy Lamb,FALSE,0,0,0,0
3454,Meyers Leonard,FALSE,0,0,0,0
3455,Damian Lillard,FALSE,1,1,0,1
3456,Scott Machado,FALSE,0,0,0,0
3457,Kendall Marshall,FALSE,0,0,0,0
3458,Fab Melo,FALSE,0,0,0,0
3459,Khris Middleton,FALSE,0,1,1,0
3460,Darius Miller,FALSE,0,0,0,0
3461,Quincy Miller,FALSE,0,0,0,0
3462,Donatas Motiejunas,FALSE,0,0,0,0
3463,Arnett Moultrie,FALSE,0,0,0,0
3464,Kevin Murphy,FALSE,0,0,0,0
3465,Andrew Nicholson,FALSE,0,0,0,0
3466,Kyle O'Quinn,FALSE,0,0,0,0
3467,Tim Ohlbrecht,FALSE,0,0,0,0
3468,Miles Plumlee,FALSE,0,0,0,0
3469,Pablo Prigioni,FALSE,0,0,0,0
3470,Austin Rivers,FALSE,0,0,0,0
3471,Brian Roberts,FALSE,0,0,0,0
3472,Thomas Robinson,FALSE,0,0,0,0
3473,Terrence Ross,FALSE,0,0,0,0
3474,Robert Sacre,FALSE,0,0,0,0
3475,Mike Scott,FALSE,0,0,0,0
3476,Tornike Shengelia,FALSE,0,0,0,0
3477,Alexey Shved,FALSE,0,0,0,0
3478,Henry Sims,FALSE,0,0,0,0
3479,Kyle Singler,FALSE,0,0,0,1
3480,Jared Sullinger,FALSE,0,0,0,0
3481,Jeffery Taylor,FALSE,0,0,0,0
3482,Tyshawn Taylor,FALSE,0,0,0,0
3483,Marquis Teague,FALSE,0,0,0,0
3484,Mirza Teletovic,FALSE,0,0,0,0
3485,Jonas Valanciunas,FALSE,0,0,0,1
3486,Jarvis Varnado,FALSE,0,0,1,0
3487,Dion Waiters,FALSE,0,0,1,1
3488,Maalik Wayns,FALSE,0,0,0,0
3489,Tony Wroten,FALSE,0,0,0,0
3490,Luke Zeller,FALSE,0,0,0,0
3491,Tyler Zeller,FALSE,0,0,0,1
3492,Steven Adams,FALSE,0,0,0,1
3493,Giannis Antetokounmpo,FALSE,1,1,1,1
3494,Pero Antic,FALSE,0,0,0,0
3495,Chris Babb,FALSE,0,0,0,0
3496,Anthony Bennett,FALSE,0,0,0,0
3497,Vander Blue,FALSE,0,0,0,0
